OrderID,CustomerID,CompanyName,ProductID,ProductName,Category,RegionID,RegionName,OrderDate,Quantity,UnitPrice,TotalPrice,OrderStatus
ORD-0246,C006,GreenTech,P002,Smartphone,Electronics,R004,West,2023-04-27,2,417,834,Shipped
ORD-0247,C005,AI Systems,P001,Laptop,Electronics,R003,East,2023-01-21,1,1089,1089,Shipped
ORD-0248,C006,GreenTech,P005,Keyboard,Accessories,R003,East,2023-08-11,1,886,886,Cancelled
ORD-0248,C006,GreenTech,P007,Headphones,Accessories,R003,East,2023-08-11,2,617,1234,Cancelled
ORD-0249,C006,GreenTech,P001,Laptop,Electronics,R004,West,2023-08-18,5,1107,5535,Delivered
ORD-0250,C002,InnovaSolutions,P006,Mouse,Accessories,R004,West,2023-06-26,1,1050,1050,Delivered
ORD-0250,C002,InnovaSolutions,P005,Keyboard,Accessories,R004,West,2023-06-26,1,1469,1469,Delivered
ORD-0251,C001,TechCorp,P002,Smartphone,Electronics,R002,South,2023-06-04,3,1066,3198,Cancelled
ORD-0251,C001,TechCorp,P008,Smartwatch,Electronics,R002,South,2023-06-04,4,695,2780,Cancelled
ORD-0251,C001,TechCorp,P006,Mouse,Accessories,R002,South,2023-06-04,2,324,648,Cancelled
ORD-0252,C001,TechCorp,P008,Smartwatch,Electronics,R004,West,2023-08-18,2,903,1806,Delivered
ORD-0252,C001,TechCorp,P006,Mouse,Accessories,R004,West,2023-08-18,3,50,150,Delivered
ORD-0253,C004,CloudNet,P007,Headphones,Accessories,R001,North,2023-12-06,2,1373,2746,Pending
ORD-0253,C004,CloudNet,P002,Smartphone,Electronics,R001,North,2023-12-06,4,551,2204,Pending
ORD-0254,C005,AI Systems,P002,Smartphone,Electronics,R004,West,2023-10-30,4,74,296,Shipped
ORD-0255,C007,NextGen Consulting,P007,Headphones,Accessories,R003,East,2023-02-06,1,803,803,Shipped
ORD-0255,C007,NextGen Consulting,P002,Smartphone,Electronics,R003,East,2023-02-06,1,1133,1133,Shipped
ORD-0256,C003,DataWorks,P008,Smartwatch,Electronics,R002,South,2023-12-04,3,1432,4296,Cancelled
ORD-0256,C003,DataWorks,P001,Laptop,Electronics,R002,South,2023-12-04,5,1338,6690,Cancelled
ORD-0256,C003,DataWorks,P005,Keyboard,Accessories,R002,South,2023-12-04,2,724,1448,Cancelled
ORD-0257,C002,InnovaSolutions,P006,Mouse,Accessories,R004,West,2023-05-10,2,927,1854,Delivered
ORD-0257,C002,InnovaSolutions,P002,Smartphone,Electronics,R004,West,2023-05-10,1,130,130,Delivered
ORD-0257,C002,InnovaSolutions,P008,Smartwatch,Electronics,R004,West,2023-05-10,3,1240,3720,Delivered
ORD-0258,C001,TechCorp,P004,Monitor,Electronics,R004,West,2023-05-27,5,1313,6565,Cancelled
ORD-0259,C001,TechCorp,P005,Keyboard,Accessories,R002,South,2023-03-15,2,899,1798,Delivered
ORD-0259,C001,TechCorp,P007,Headphones,Accessories,R002,South,2023-03-15,4,868,3472,Delivered
ORD-0259,C001,TechCorp,P004,Monitor,Electronics,R002,South,2023-03-15,4,864,3456,Delivered
ORD-0260,C001,TechCorp,P001,Laptop,Electronics,R004,West,2023-09-12,2,1370,2740,Cancelled
ORD-0260,C001,TechCorp,P005,Keyboard,Accessories,R004,West,2023-09-12,2,889,1778,Cancelled
ORD-0261,C001,TechCorp,P001,Laptop,Electronics,R002,South,2023-11-06,1,801,801,Shipped
ORD-0262,C007,NextGen Consulting,P003,Tablet,Electronics,R002,South,2023-07-03,4,684,2736,Pending
ORD-0263,C006,GreenTech,P003,Tablet,Electronics,R001,North,2023-02-05,1,1357,1357,Delivered
ORD-0263,C006,GreenTech,P002,Smartphone,Electronics,R001,North,2023-02-05,2,1457,2914,Delivered
ORD-0263,C006,GreenTech,P004,Monitor,Electronics,R001,North,2023-02-05,2,525,1050,Delivered
ORD-0264,C007,NextGen Consulting,P008,Smartwatch,Electronics,R002,South,2023-10-21,4,878,3512,Delivered
ORD-0264,C007,NextGen Consulting,P006,Mouse,Accessories,R002,South,2023-10-21,1,1208,1208,Delivered
ORD-0264,C007,NextGen Consulting,P001,Laptop,Electronics,R002,South,2023-10-21,2,1121,2242,Delivered
ORD-0265,C003,DataWorks,P002,Smartphone,Electronics,R002,South,2023-09-27,2,599,1198,Pending
ORD-0266,C001,TechCorp,P003,Tablet,Electronics,R002,South,2023-04-17,2,255,510,Cancelled
ORD-0267,C007,NextGen Consulting,P008,Smartwatch,Electronics,R004,West,2023-10-25,2,1319,2638,Delivered
ORD-0268,C006,GreenTech,P001,Laptop,Electronics,R001,North,2023-02-24,5,1125,5625,Pending
ORD-0269,C006,GreenTech,P001,Laptop,Electronics,R003,East,2023-08-29,2,1096,2192,Pending
ORD-0269,C006,GreenTech,P004,Monitor,Electronics,R003,East,2023-08-29,5,1391,6955,Pending
ORD-0269,C006,GreenTech,P005,Keyboard,Accessories,R003,East,2023-08-29,3,751,2253,Pending
ORD-0270,C006,GreenTech,P001,Laptop,Electronics,R004,West,2023-01-05,4,1328,5312,Shipped
ORD-0270,C006,GreenTech,P004,Monitor,Electronics,R004,West,2023-01-05,1,800,800,Shipped
ORD-0270,C006,GreenTech,P002,Smartphone,Electronics,R004,West,2023-01-05,3,917,2751,Shipped
ORD-0271,C006,GreenTech,P008,Smartwatch,Electronics,R001,North,2023-02-09,5,1232,6160,Cancelled
ORD-0272,C002,InnovaSolutions,P007,Headphones,Accessories,R004,West,2023-02-18,4,324,1296,Shipped
ORD-0272,C002,InnovaSolutions,P003,Tablet,Electronics,R004,West,2023-02-18,5,130,650,Shipped
ORD-0272,C002,InnovaSolutions,P005,Keyboard,Accessories,R004,West,2023-02-18,4,1330,5320,Shipped
ORD-0273,C005,AI Systems,P006,Mouse,Accessories,R004,West,2023-06-30,3,544,1632,Shipped
ORD-0273,C005,AI Systems,P003,Tablet,Electronics,R004,West,2023-06-30,4,1201,4804,Shipped
ORD-0273,C005,AI Systems,P001,Laptop,Electronics,R004,West,2023-06-30,1,1489,1489,Shipped
ORD-0274,C007,NextGen Consulting,P002,Smartphone,Electronics,R001,North,2023-10-17,2,272,544,Delivered
ORD-0274,C007,NextGen Consulting,P007,Headphones,Accessories,R001,North,2023-10-17,3,1401,4203,Delivered
ORD-0274,C007,NextGen Consulting,P001,Laptop,Electronics,R001,North,2023-10-17,2,545,1090,Delivered
ORD-0275,C001,TechCorp,P004,Monitor,Electronics,R002,South,2023-07-28,5,1390,6950,Pending
ORD-0275,C001,TechCorp,P005,Keyboard,Accessories,R002,South,2023-07-28,2,835,1670,Pending
ORD-0276,C008,CyberSecure,P001,Laptop,Electronics,R004,West,2023-06-02,1,934,934,Pending
ORD-0276,C008,CyberSecure,P006,Mouse,Accessories,R004,West,2023-06-02,2,858,1716,Pending
ORD-0277,C008,CyberSecure,P002,Smartphone,Electronics,R003,East,2023-03-16,5,90,450,Delivered
ORD-0277,C008,CyberSecure,P008,Smartwatch,Electronics,R003,East,2023-03-16,1,674,674,Delivered
ORD-0278,C007,NextGen Consulting,P004,Monitor,Electronics,R003,East,2023-06-02,5,994,4970,Pending
ORD-0279,C001,TechCorp,P002,Smartphone,Electronics,R001,North,2023-10-03,4,551,2204,Delivered
ORD-0280,C001,TechCorp,P004,Monitor,Electronics,R002,South,2023-06-09,4,50,200,Delivered
ORD-0280,C001,TechCorp,P003,Tablet,Electronics,R002,South,2023-06-09,5,1111,5555,Delivered
ORD-0280,C001,TechCorp,P001,Laptop,Electronics,R002,South,2023-06-09,5,1376,6880,Delivered
ORD-0281,C007,NextGen Consulting,P008,Smartwatch,Electronics,R001,North,2023-03-06,3,573,1719,Pending
ORD-0281,C007,NextGen Consulting,P003,Tablet,Electronics,R001,North,2023-03-06,1,1309,1309,Pending
ORD-0282,C007,NextGen Consulting,P006,Mouse,Accessories,R002,South,2023-07-09,3,1166,3498,Shipped
ORD-0282,C007,NextGen Consulting,P002,Smartphone,Electronics,R002,South,2023-07-09,1,685,685,Shipped
ORD-0283,C008,CyberSecure,P003,Tablet,Electronics,R003,East,2023-06-05,2,773,1546,Shipped
ORD-0283,C008,CyberSecure,P005,Keyboard,Accessories,R003,East,2023-06-05,4,325,1300,Shipped
ORD-0284,C001,TechCorp,P003,Tablet,Electronics,R003,East,2023-05-17,1,439,439,Pending
ORD-0284,C001,TechCorp,P006,Mouse,Accessories,R003,East,2023-05-17,4,263,1052,Pending
ORD-0284,C001,TechCorp,P001,Laptop,Electronics,R003,East,2023-05-17,4,1270,5080,Pending
ORD-0285,C004,CloudNet,P001,Laptop,Electronics,R002,South,2023-05-02,2,280,560,Pending
ORD-0286,C001,TechCorp,P004,Monitor,Electronics,R004,West,2023-12-12,3,1448,4344,Cancelled
ORD-0287,C005,AI Systems,P003,Tablet,Electronics,R002,South,2023-03-14,4,1328,5312,Shipped
ORD-0288,C002,InnovaSolutions,P006,Mouse,Accessories,R002,South,2023-01-12,1,102,102,Pending
ORD-0288,C002,InnovaSolutions,P008,Smartwatch,Electronics,R002,South,2023-01-12,2,536,1072,Pending
ORD-0289,C008,CyberSecure,P007,Headphones,Accessories,R003,East,2023-11-29,2,1291,2582,Pending
ORD-0289,C008,CyberSecure,P005,Keyboard,Accessories,R003,East,2023-11-29,3,101,303,Pending
ORD-0290,C002,InnovaSolutions,P001,Laptop,Electronics,R002,South,2023-11-17,5,1114,5570,Cancelled
ORD-0291,C006,GreenTech,P008,Smartwatch,Electronics,R001,North,2023-03-14,3,83,249,Delivered
ORD-0291,C006,GreenTech,P006,Mouse,Accessories,R001,North,2023-03-14,1,997,997,Delivered
ORD-0291,C006,GreenTech,P001,Laptop,Electronics,R001,North,2023-03-14,5,270,1350,Delivered
ORD-0292,C005,AI Systems,P002,Smartphone,Electronics,R001,North,2023-11-19,2,1146,2292,Pending
ORD-0292,C005,AI Systems,P005,Keyboard,Accessories,R001,North,2023-11-19,3,527,1581,Pending
ORD-0293,C005,AI Systems,P002,Smartphone,Electronics,R002,South,2023-11-28,4,1403,5612,Pending
ORD-0293,C005,AI Systems,P001,Laptop,Electronics,R002,South,2023-11-28,5,572,2860,Pending
ORD-0294,C001,TechCorp,P006,Mouse,Accessories,R002,South,2023-02-25,3,191,573,Cancelled
ORD-0295,C005,AI Systems,P001,Laptop,Electronics,R002,South,2023-07-02,3,1439,4317,Delivered
ORD-0295,C005,AI Systems,P007,Headphones,Accessories,R002,South,2023-07-02,3,1221,3663,Delivered
ORD-0295,C005,AI Systems,P008,Smartwatch,Electronics,R002,South,2023-07-02,3,1353,4059,Delivered
ORD-0296,C005,AI Systems,P006,Mouse,Accessories,R002,South,2023-09-30,4,1221,4884,Pending
ORD-0296,C005,AI Systems,P008,Smartwatch,Electronics,R002,South,2023-09-30,2,363,726,Pending
ORD-0296,C005,AI Systems,P002,Smartphone,Electronics,R002,South,2023-09-30,2,1158,2316,Pending
ORD-0297,C007,NextGen Consulting,P002,Smartphone,Electronics,R002,South,2023-12-08,1,702,702,Delivered
ORD-0298,C005,AI Systems,P007,Headphones,Accessories,R002,South,2023-06-25,4,1042,4168,Shipped
ORD-0298,C005,AI Systems,P002,Smartphone,Electronics,R002,South,2023-06-25,5,1084,5420,Shipped
ORD-0299,C002,InnovaSolutions,P008,Smartwatch,Electronics,R004,West,2023-03-04,5,367,1835,Shipped
ORD-0299,C002,InnovaSolutions,P001,Laptop,Electronics,R004,West,2023-03-04,5,546,2730,Shipped
ORD-0299,C002,InnovaSolutions,P004,Monitor,Electronics,R004,West,2023-03-04,2,686,1372,Shipped
ORD-0300,C002,InnovaSolutions,P003,Tablet,Electronics,R003,East,2023-07-04,3,973,2919,Delivered
ORD-0300,C002,InnovaSolutions,P005,Keyboard,Accessories,R003,East,2023-07-04,2,697,1394,Delivered
ORD-0301,C007,NextGen Consulting,P006,Mouse,Accessories,R001,North,2023-04-28,3,986,2958,Delivered
ORD-0301,C007,NextGen Consulting,P005,Keyboard,Accessories,R001,North,2023-04-28,1,412,412,Delivered
ORD-0302,C007,NextGen Consulting,P004,Monitor,Electronics,R002,South,2023-06-10,2,159,318,Pending
ORD-0302,C007,NextGen Consulting,P007,Headphones,Accessories,R002,South,2023-06-10,2,663,1326,Pending
ORD-0302,C007,NextGen Consulting,P003,Tablet,Electronics,R002,South,2023-06-10,1,729,729,Pending
ORD-0303,C005,AI Systems,P004,Monitor,Electronics,R001,North,2023-09-30,5,1144,5720,Cancelled
ORD-0303,C005,AI Systems,P006,Mouse,Accessories,R001,North,2023-09-30,4,406,1624,Cancelled
ORD-0304,C001,TechCorp,P001,Laptop,Electronics,R002,South,2023-03-18,1,1039,1039,Shipped
ORD-0304,C001,TechCorp,P007,Headphones,Accessories,R002,South,2023-03-18,2,587,1174,Shipped
ORD-0304,C001,TechCorp,P004,Monitor,Electronics,R002,South,2023-03-18,4,912,3648,Shipped
ORD-0305,C004,CloudNet,P005,Keyboard,Accessories,R001,North,2023-07-10,3,155,465,Pending
ORD-0306,C003,DataWorks,P001,Laptop,Electronics,R002,South,2023-10-27,2,1185,2370,Cancelled
ORD-0306,C003,DataWorks,P004,Monitor,Electronics,R002,South,2023-10-27,2,343,686,Cancelled
ORD-0306,C003,DataWorks,P008,Smartwatch,Electronics,R002,South,2023-10-27,4,95,380,Cancelled
ORD-0307,C005,AI Systems,P002,Smartphone,Electronics,R002,South,2023-04-08,5,961,4805,Cancelled
ORD-0307,C005,AI Systems,P008,Smartwatch,Electronics,R002,South,2023-04-08,1,1471,1471,Cancelled
ORD-0308,C003,DataWorks,P004,Monitor,Electronics,R002,South,2023-01-15,5,439,2195,Shipped
ORD-0308,C003,DataWorks,P006,Mouse,Accessories,R002,South,2023-01-15,2,431,862,Shipped
ORD-0309,C005,AI Systems,P005,Keyboard,Accessories,R002,South,2023-08-14,5,1229,6145,Cancelled
ORD-0310,C007,NextGen Consulting,P005,Keyboard,Accessories,R002,South,2023-07-21,5,109,545,Shipped
ORD-0311,C007,NextGen Consulting,P003,Tablet,Electronics,R002,South,2023-10-30,2,569,1138,Pending
ORD-0311,C007,NextGen Consulting,P001,Laptop,Electronics,R002,South,2023-10-30,3,1460,4380,Pending
ORD-0312,C002,InnovaSolutions,P003,Tablet,Electronics,R002,South,2023-11-26,1,372,372,Cancelled
ORD-0313,C008,CyberSecure,P004,Monitor,Electronics,R001,North,2023-07-25,5,1402,7010,Delivered
ORD-0313,C008,CyberSecure,P005,Keyboard,Accessories,R001,North,2023-07-25,3,823,2469,Delivered
ORD-0313,C008,CyberSecure,P007,Headphones,Accessories,R001,North,2023-07-25,4,242,968,Delivered
ORD-0314,C005,AI Systems,P003,Tablet,Electronics,R002,South,2023-12-10,3,254,762,Shipped
ORD-0314,C005,AI Systems,P001,Laptop,Electronics,R002,South,2023-12-10,5,963,4815,Shipped
ORD-0315,C003,DataWorks,P006,Mouse,Accessories,R003,East,2023-05-16,4,685,2740,Pending
ORD-0315,C003,DataWorks,P002,Smartphone,Electronics,R003,East,2023-05-16,5,176,880,Pending
ORD-0316,C007,NextGen Consulting,P003,Tablet,Electronics,R003,East,2023-05-30,3,382,1146,Delivered
ORD-0316,C007,NextGen Consulting,P006,Mouse,Accessories,R003,East,2023-05-30,1,1265,1265,Delivered
ORD-0317,C001,TechCorp,P002,Smartphone,Electronics,R001,North,2023-02-12,3,545,1635,Shipped
ORD-0317,C001,TechCorp,P005,Keyboard,Accessories,R001,North,2023-02-12,4,585,2340,Shipped
ORD-0318,C004,CloudNet,P004,Monitor,Electronics,R004,West,2023-03-02,3,1494,4482,Shipped
ORD-0319,C004,CloudNet,P001,Laptop,Electronics,R003,East,2023-02-22,1,72,72,Cancelled
ORD-0319,C004,CloudNet,P003,Tablet,Electronics,R003,East,2023-02-22,3,785,2355,Cancelled
ORD-0320,C002,InnovaSolutions,P003,Tablet,Electronics,R001,North,2023-12-19,2,946,1892,Delivered
ORD-0320,C002,InnovaSolutions,P004,Monitor,Electronics,R001,North,2023-12-19,3,906,2718,Delivered
ORD-0320,C002,InnovaSolutions,P005,Keyboard,Accessories,R001,North,2023-12-19,3,857,2571,Delivered
ORD-0321,C008,CyberSecure,P003,Tablet,Electronics,R003,East,2023-05-17,3,1469,4407,Shipped
ORD-0321,C008,CyberSecure,P004,Monitor,Electronics,R003,East,2023-05-17,3,949,2847,Shipped
ORD-0321,C008,CyberSecure,P001,Laptop,Electronics,R003,East,2023-05-17,3,152,456,Shipped
ORD-0322,C007,NextGen Consulting,P002,Smartphone,Electronics,R001,North,2023-08-06,2,1494,2988,Pending
ORD-0322,C007,NextGen Consulting,P007,Headphones,Accessories,R001,North,2023-08-06,5,1246,6230,Pending
ORD-0322,C007,NextGen Consulting,P003,Tablet,Electronics,R001,North,2023-08-06,3,1415,4245,Pending
ORD-0323,C005,AI Systems,P006,Mouse,Accessories,R001,North,2023-06-11,1,332,332,Delivered
ORD-0323,C005,AI Systems,P002,Smartphone,Electronics,R001,North,2023-06-11,1,408,408,Delivered
ORD-0324,C008,CyberSecure,P002,Smartphone,Electronics,R004,West,2023-02-05,5,1375,6875,Shipped
ORD-0325,C005,AI Systems,P007,Headphones,Accessories,R003,East,2023-03-22,4,1384,5536,Cancelled
ORD-0326,C004,CloudNet,P004,Monitor,Electronics,R002,South,2023-01-12,1,508,508,Delivered
ORD-0327,C004,CloudNet,P008,Smartwatch,Electronics,R004,West,2023-04-28,5,824,4120,Delivered
ORD-0327,C004,CloudNet,P005,Keyboard,Accessories,R004,West,2023-04-28,3,136,408,Delivered
ORD-0327,C004,CloudNet,P006,Mouse,Accessories,R004,West,2023-04-28,3,642,1926,Delivered
ORD-0328,C005,AI Systems,P008,Smartwatch,Electronics,R002,South,2023-12-30,2,1173,2346,Pending
ORD-0328,C005,AI Systems,P001,Laptop,Electronics,R002,South,2023-12-30,4,1369,5476,Pending
ORD-0328,C005,AI Systems,P003,Tablet,Electronics,R002,South,2023-12-30,2,147,294,Pending
ORD-0329,C003,DataWorks,P007,Headphones,Accessories,R001,North,2023-04-30,3,1264,3792,Delivered
ORD-0330,C007,NextGen Consulting,P004,Monitor,Electronics,R001,North,2023-04-26,2,816,1632,Delivered
ORD-0330,C007,NextGen Consulting,P003,Tablet,Electronics,R001,North,2023-04-26,3,394,1182,Delivered
ORD-0330,C007,NextGen Consulting,P007,Headphones,Accessories,R001,North,2023-04-26,2,1460,2920,Delivered
ORD-0331,C002,InnovaSolutions,P001,Laptop,Electronics,R002,South,2023-12-17,2,873,1746,Delivered
ORD-0331,C002,InnovaSolutions,P008,Smartwatch,Electronics,R002,South,2023-12-17,2,783,1566,Delivered
ORD-0331,C002,InnovaSolutions,P005,Keyboard,Accessories,R002,South,2023-12-17,5,1106,5530,Delivered
ORD-0332,C005,AI Systems,P008,Smartwatch,Electronics,R004,West,2023-01-22,5,540,2700,Delivered
ORD-0332,C005,AI Systems,P003,Tablet,Electronics,R004,West,2023-01-22,3,373,1119,Delivered
ORD-0333,C002,InnovaSolutions,P001,Laptop,Electronics,R002,South,2023-06-20,5,393,1965,Pending
ORD-0333,C002,InnovaSolutions,P003,Tablet,Electronics,R002,South,2023-06-20,4,780,3120,Pending
ORD-0334,C004,CloudNet,P005,Keyboard,Accessories,R004,West,2023-12-14,5,1377,6885,Delivered
ORD-0335,C006,GreenTech,P003,Tablet,Electronics,R001,North,2023-03-18,5,1270,6350,Delivered
ORD-0335,C006,GreenTech,P007,Headphones,Accessories,R001,North,2023-03-18,4,248,992,Delivered
ORD-0335,C006,GreenTech,P001,Laptop,Electronics,R001,North,2023-03-18,2,1105,2210,Delivered
ORD-0336,C007,NextGen Consulting,P005,Keyboard,Accessories,R003,East,2023-10-19,4,650,2600,Delivered
ORD-0336,C007,NextGen Consulting,P002,Smartphone,Electronics,R003,East,2023-10-19,4,1050,4200,Delivered
ORD-0337,C002,InnovaSolutions,P005,Keyboard,Accessories,R002,South,2023-01-21,5,1221,6105,Shipped
ORD-0338,C007,NextGen Consulting,P005,Keyboard,Accessories,R002,South,2023-08-15,3,1004,3012,Cancelled
ORD-0338,C007,NextGen Consulting,P003,Tablet,Electronics,R002,South,2023-08-15,1,352,352,Cancelled
ORD-0339,C002,InnovaSolutions,P008,Smartwatch,Electronics,R002,South,2023-07-30,2,731,1462,Pending
ORD-0339,C002,InnovaSolutions,P003,Tablet,Electronics,R002,South,2023-07-30,5,309,1545,Pending
ORD-0339,C002,InnovaSolutions,P004,Monitor,Electronics,R002,South,2023-07-30,1,104,104,Pending
ORD-0340,C008,CyberSecure,P005,Keyboard,Accessories,R002,South,2023-10-18,3,231,693,Delivered
ORD-0340,C008,CyberSecure,P002,Smartphone,Electronics,R002,South,2023-10-18,3,429,1287,Delivered
ORD-0340,C008,CyberSecure,P008,Smartwatch,Electronics,R002,South,2023-10-18,3,449,1347,Delivered
ORD-0341,C002,InnovaSolutions,P003,Tablet,Electronics,R004,West,2023-12-09,5,78,390,Shipped
ORD-0341,C002,InnovaSolutions,P004,Monitor,Electronics,R004,West,2023-12-09,3,1442,4326,Shipped
ORD-0341,C002,InnovaSolutions,P008,Smartwatch,Electronics,R004,West,2023-12-09,2,920,1840,Shipped
ORD-0342,C005,AI Systems,P005,Keyboard,Accessories,R004,West,2023-08-31,4,1120,4480,Delivered
ORD-0343,C001,TechCorp,P008,Smartwatch,Electronics,R004,West,2023-07-04,2,428,856,Pending
ORD-0343,C001,TechCorp,P006,Mouse,Accessories,R004,West,2023-07-04,2,640,1280,Pending
ORD-0343,C001,TechCorp,P001,Laptop,Electronics,R004,West,2023-07-04,3,239,717,Pending
ORD-0344,C006,GreenTech,P006,Mouse,Accessories,R004,West,2023-11-07,1,162,162,Shipped
ORD-0345,C001,TechCorp,P004,Monitor,Electronics,R004,West,2023-03-17,2,93,186,Shipped
ORD-0346,C008,CyberSecure,P002,Smartphone,Electronics,R004,West,2023-08-24,1,1496,1496,Cancelled
ORD-0347,C004,CloudNet,P002,Smartphone,Electronics,R002,South,2023-12-27,3,243,729,Pending
ORD-0347,C004,CloudNet,P004,Monitor,Electronics,R002,South,2023-12-27,2,1283,2566,Pending
ORD-0348,C004,CloudNet,P007,Headphones,Accessories,R003,East,2023-03-17,3,489,1467,Pending
ORD-0349,C008,CyberSecure,P002,Smartphone,Electronics,R001,North,2023-07-26,4,536,2144,Pending
ORD-0349,C008,CyberSecure,P003,Tablet,Electronics,R001,North,2023-07-26,4,631,2524,Pending
ORD-0350,C001,TechCorp,P001,Laptop,Electronics,R003,East,2023-03-13,4,845,3380,Pending
ORD-0350,C001,TechCorp,P003,Tablet,Electronics,R003,East,2023-03-13,5,629,3145,Pending
ORD-0350,C001,TechCorp,P005,Keyboard,Accessories,R003,East,2023-03-13,1,537,537,Pending
ORD-0351,C003,DataWorks,P006,Mouse,Accessories,R002,South,2023-09-15,3,129,387,Shipped
ORD-0351,C003,DataWorks,P008,Smartwatch,Electronics,R002,South,2023-09-15,2,926,1852,Shipped
ORD-0352,C002,InnovaSolutions,P002,Smartphone,Electronics,R003,East,2023-12-13,1,1281,1281,Shipped
ORD-0352,C002,InnovaSolutions,P007,Headphones,Accessories,R003,East,2023-12-13,4,181,724,Shipped
ORD-0353,C006,GreenTech,P001,Laptop,Electronics,R002,South,2023-03-11,1,387,387,Delivered
ORD-0353,C006,GreenTech,P004,Monitor,Electronics,R002,South,2023-03-11,3,382,1146,Delivered
ORD-0353,C006,GreenTech,P007,Headphones,Accessories,R002,South,2023-03-11,3,220,660,Delivered
ORD-0354,C008,CyberSecure,P003,Tablet,Electronics,R002,South,2023-04-01,4,979,3916,Delivered
ORD-0354,C008,CyberSecure,P006,Mouse,Accessories,R002,South,2023-04-01,4,661,2644,Delivered
ORD-0355,C008,CyberSecure,P003,Tablet,Electronics,R004,West,2023-12-10,4,722,2888,Delivered
ORD-0355,C008,CyberSecure,P001,Laptop,Electronics,R004,West,2023-12-10,3,677,2031,Delivered
ORD-0356,C007,NextGen Consulting,P006,Mouse,Accessories,R003,East,2023-01-09,1,963,963,Shipped
ORD-0356,C007,NextGen Consulting,P008,Smartwatch,Electronics,R003,East,2023-01-09,3,675,2025,Shipped
ORD-0356,C007,NextGen Consulting,P001,Laptop,Electronics,R003,East,2023-01-09,3,198,594,Shipped
ORD-0357,C002,InnovaSolutions,P004,Monitor,Electronics,R002,South,2023-12-06,2,818,1636,Shipped
ORD-0357,C002,InnovaSolutions,P008,Smartwatch,Electronics,R002,South,2023-12-06,5,779,3895,Shipped
ORD-0357,C002,InnovaSolutions,P007,Headphones,Accessories,R002,South,2023-12-06,4,1156,4624,Shipped
ORD-0358,C003,DataWorks,P002,Smartphone,Electronics,R004,West,2023-10-19,5,720,3600,Pending
ORD-0359,C007,NextGen Consulting,P003,Tablet,Electronics,R003,East,2023-06-08,3,491,1473,Cancelled
ORD-0360,C005,AI Systems,P006,Mouse,Accessories,R001,North,2023-08-16,1,1048,1048,Cancelled
ORD-0360,C005,AI Systems,P007,Headphones,Accessories,R001,North,2023-08-16,4,1062,4248,Cancelled
ORD-0360,C005,AI Systems,P002,Smartphone,Electronics,R001,North,2023-08-16,1,831,831,Cancelled
ORD-0361,C005,AI Systems,P003,Tablet,Electronics,R002,South,2023-06-15,3,1035,3105,Cancelled
ORD-0361,C005,AI Systems,P006,Mouse,Accessories,R002,South,2023-06-15,2,779,1558,Cancelled
ORD-0362,C002,InnovaSolutions,P008,Smartwatch,Electronics,R001,North,2023-12-24,5,744,3720,Shipped
ORD-0362,C002,InnovaSolutions,P001,Laptop,Electronics,R001,North,2023-12-24,5,700,3500,Shipped
ORD-0363,C004,CloudNet,P002,Smartphone,Electronics,R003,East,2023-09-10,1,736,736,Cancelled
ORD-0363,C004,CloudNet,P001,Laptop,Electronics,R003,East,2023-09-10,4,125,500,Cancelled
ORD-0363,C004,CloudNet,P006,Mouse,Accessories,R003,East,2023-09-10,4,1383,5532,Cancelled
ORD-0364,C006,GreenTech,P005,Keyboard,Accessories,R003,East,2023-11-05,3,1141,3423,Pending
ORD-0364,C006,GreenTech,P001,Laptop,Electronics,R003,East,2023-11-05,3,689,2067,Pending
ORD-0365,C004,CloudNet,P005,Keyboard,Accessories,R004,West,2023-11-10,1,538,538,Cancelled
ORD-0365,C004,CloudNet,P006,Mouse,Accessories,R004,West,2023-11-10,5,952,4760,Cancelled
ORD-0365,C004,CloudNet,P003,Tablet,Electronics,R004,West,2023-11-10,4,603,2412,Cancelled
ORD-0366,C006,GreenTech,P004,Monitor,Electronics,R001,North,2023-02-02,2,1489,2978,Pending
ORD-0366,C006,GreenTech,P005,Keyboard,Accessories,R001,North,2023-02-02,4,1421,5684,Pending
ORD-0367,C007,NextGen Consulting,P004,Monitor,Electronics,R004,West,2023-01-28,3,739,2217,Delivered
ORD-0368,C002,InnovaSolutions,P006,Mouse,Accessories,R001,North,2023-04-15,1,763,763,Delivered
ORD-0369,C004,CloudNet,P006,Mouse,Accessories,R001,North,2023-06-08,2,1286,2572,Cancelled
ORD-0369,C004,CloudNet,P007,Headphones,Accessories,R001,North,2023-06-08,1,774,774,Cancelled
ORD-0370,C001,TechCorp,P005,Keyboard,Accessories,R002,South,2023-09-04,3,801,2403,Shipped
ORD-0370,C001,TechCorp,P001,Laptop,Electronics,R002,South,2023-09-04,4,1264,5056,Shipped
ORD-0370,C001,TechCorp,P003,Tablet,Electronics,R002,South,2023-09-04,3,692,2076,Shipped
ORD-0371,C005,AI Systems,P002,Smartphone,Electronics,R004,West,2023-02-14,3,562,1686,Pending
ORD-0372,C005,AI Systems,P008,Smartwatch,Electronics,R002,South,2023-09-21,5,381,1905,Cancelled
ORD-0372,C005,AI Systems,P005,Keyboard,Accessories,R002,South,2023-09-21,1,504,504,Cancelled
ORD-0373,C005,AI Systems,P007,Headphones,Accessories,R003,East,2023-08-04,5,551,2755,Pending
